"STATION","NAME","DATE","TAVG"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-11-30","46"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-12-01","44"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-12-02","43"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-12-03","51"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-12-04","53"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-12-05","49"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-12-06","45"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-12-07","45"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-12-08","44"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-12-09","47"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-12-10","47"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-12-11","44"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-12-12","42"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-12-13","41"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-12-14","42"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-12-15","41"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-12-16","43"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-12-17","43"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-12-18","38"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-12-19","40"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-12-20","43"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-12-21","38"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-12-22","40"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-12-23","47"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-12-24","46"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-12-25","48"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-12-26","53"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-12-27","52"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-12-28","49"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-12-29","46"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-12-30","51"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2022-12-31","53"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-01-01","45"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-01-02","42"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-01-03","47"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-01-04","53"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-01-05","48"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-01-06","44"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-01-07","53"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-01-08","53"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-01-09","53"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-01-10","49"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-01-11","46"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-01-12","53"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-01-13","54"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-01-14","48"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-01-15","44"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-01-16","42"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-01-17","40"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-01-18","41"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-01-19","43"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-01-20","43"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-01-21","42"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-01-22","39"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-01-23","40"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-01-24","44"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-01-25","45"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-01-26","47"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-01-27","47"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-01-28","46"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-01-29","41"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-01-30","42"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-01-31","40"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-02-01","45"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-02-02","50"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-02-03","51"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-02-04","52"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-02-05","45"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-02-06","42"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-02-07","46"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-02-08","47"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-02-09","51"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-02-10","53"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-02-11","45"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-02-12","45"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-02-13","48"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-02-14","42"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-02-15","39"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-02-16","43"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-02-17","44"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-02-18","47"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-02-19","49"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-02-20","51"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-02-21","48"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-02-22","37"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-02-23","38"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-02-24","38"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-02-25","36"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-02-26","42"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-02-27","41"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-02-28","39"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-03-01","37"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-03-02","42"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-03-03","45"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-03-04","45"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-03-05","39"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-03-06","43"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-03-07","44"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-03-08","44"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-03-09","46"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-03-10","53"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-03-11","56"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-03-12","54"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-03-13","56"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-03-14","52"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-03-15","51"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-03-16","53"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-03-17","54"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-03-18","56"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-03-19","52"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-03-20","54"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-03-21","47"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-03-22","47"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-03-23","46"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-03-24","45"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-03-25","45"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-03-26","45"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-03-27","49"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-03-28","49"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-03-29","47"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-03-30","44"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-03-31","49"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-04-01","52"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-04-02","54"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-04-03","45"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-04-04","44"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-04-05","48"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-04-06","54"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-04-07","56"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-04-08","58"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-04-09","62"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-04-10","67"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-04-11","63"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-04-12","58"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-04-13","51"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-04-14","55"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-04-15","60"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-04-16","61"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-04-17","57"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-04-18","51"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-04-19","51"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-04-20","56"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-04-21","62"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-04-22","66"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-04-23","66"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-04-24","66"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-04-25","66"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-04-26","70"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-04-27","73"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-04-28","76"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-04-29","77"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-04-30","71"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-05-01","55"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-05-02","52"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-05-03","54"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-05-04","51"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-05-05","53"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-05-06","56"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-05-07","58"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-05-08","60"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-05-09","59"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-05-10","58"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-05-11","63"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-05-12","69"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-05-13","74"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-05-14","80"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-05-15","80"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-05-16","79"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-05-17","80"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-05-18","78"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-05-19","77"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-05-20","77"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-05-21","78"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-05-22","80"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-05-23","76"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-05-24","67"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-05-25","67"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-05-26","67"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-05-27","71"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-05-28","71"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-05-29","69"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-05-30","65"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-05-31","68"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-06-01","72"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-06-02","71"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-06-03","76"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-06-04","80"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-06-05","74"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-06-06","68"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-06-07","62"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-06-08","70"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-06-09","73"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-06-10","72"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-06-11","69"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-06-12","70"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-06-13","74"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-06-14","77"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-06-15","78"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-06-16","79"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-06-17","81"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-06-18","78"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-06-19","67"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-06-20","65"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-06-21","69"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-06-22","69"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-06-23","67"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-06-24","70"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-06-25","72"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-06-26","73"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-06-27","73"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-06-28","76"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-06-29","81"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-06-30","87"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-07-01","91"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-07-02","93"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-07-03","89"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-07-04","84"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-07-05","83"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-07-06","80"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-07-07","78"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-07-08","77"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-07-09","76"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-07-10","77"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-07-11","81"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-07-12","83"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-07-13","83"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-07-14","85"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-07-15","89"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-07-16","92"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-07-17","92"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-07-18","90"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-07-19","90"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-07-20","89"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-07-21","89"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-07-22","91"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-07-23","92"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-07-24","89"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-07-25","86"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-07-26","88"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-07-27","87"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-07-28","85"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-07-29","86"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-07-30","85"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-07-31","86"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-08-01","84"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-08-02","80"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-08-03","76"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-08-04","78"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-08-05","81"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-08-06","84"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-08-07","86"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-08-08","84"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-08-09","81"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-08-10","78"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-08-11","78"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-08-12","82"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-08-13","84"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-08-14","90"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-08-15","92"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-08-16","90"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-08-17","92"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-08-18","86"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-08-19","81"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-08-20","70"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-08-21","74"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-08-22","75"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-08-23","80"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-08-24","80"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-08-25","80"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-08-26","80"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-08-27","81"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-08-28","82"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-08-29","82"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-08-30","80"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-08-31","80"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-09-01","76"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-09-02","72"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-09-03","68"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-09-04","69"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-09-05","75"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-09-06","78"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-09-07","78"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-09-08","81"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-09-09","83"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-09-10","81"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-09-11","80"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-09-12","78"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-09-13","78"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-09-14","80"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-09-15","82"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-09-16","81"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-09-17","74"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-09-18","71"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-09-19","72"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-09-20","73"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-09-21","68"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-09-22","68"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-09-23","71"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-09-24","71"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-09-25","71"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-09-26","70"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-09-27","70"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-09-28","70"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-09-29","71"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-09-30","62"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-10-01","60"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-10-02","63"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-10-03","66"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-10-04","72"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-10-05","75"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-10-06","78"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-10-07","80"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-10-08","81"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-10-09","72"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-10-10","67"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-10-11","62"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-10-12","62"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-10-13","66"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-10-14","67"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-10-15","70"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-10-16","71"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-10-17","68"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-10-18","71"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-10-19","75"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-10-20","77"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-10-21","71"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-10-22","65"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-10-23","60"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-10-24","63"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-10-25","64"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-10-26","55"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-10-27","54"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-10-28","53"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-10-29","54"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-10-30","56"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-10-31","59"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-11-01","60"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-11-02","61"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-11-03","63"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-11-04","64"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-11-05","64"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-11-06","61"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-11-07","55"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-11-08","52"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-11-09","52"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-11-10","52"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-11-11","54"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-11-12","59"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-11-13","62"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-11-14","60"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-11-15","58"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-11-16","60"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-11-17","60"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-11-18","57"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-11-19","51"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-11-20","52"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-11-21","54"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2023-11-22","55"
